59,1,5,5,1,196,0,153,1003520,0,0.25,0.25,20480,1.0,8028160,0
60,8,48,48,1,144,0,161,1053696,0,0.24609375,0.25,193536,0.984375,75866112,0
61,1,6,6,1,196,0,162,1103872,1,0.22916666666666666,0.25,22528,0.9166666666666666,8830976,0
62,9,52,52,1,144,0,171,1154048,1,0.24879807692307693,0.25,211968,0.9951923076923077,83091456,0
63,1,6,6,1,196,0,172,1204224,0,0.25,0.25,24576,1.0,9633792,0
64,10,57,57,1,144,0,182,1254400,0,0.24671052631578946,0.25,230400,0.9868421052631579,90316800,0
65,2,7,7,1,196,0,184,1304576,1,0.23214285714285715,0.25,26624,0.9285714285714286,10436608,0
66,11,61,61,1,144,0,195,1354752,1,0.2489754098360656,0.25,248832,0.9959016393442623,97542144,0
67,2,7,7,1,196,0,197,1404928,0,0.25,0.25,28672,1.0,11239424,0
68,11,66,66,1,144,0,208,1455104,0,0.2471590909090909,0.25,267264,0.9886363636363636,104767488,0
69,2,8,8,1,196,0,210,1505280,1,0.234375,0.25,30720,0.9375,12042240,0
70,12,70,70,1,144,0,222,1555456,1,0.24910714285714286,0.25,285696,0.9964285714285714,111992832,0
71,2,8,8,1,196,0,224,1605632,0,0.25,0.25,32768,1.0,12845056,0
72,13,75,75,1,144,0,237,1655808,0,0.2475,0.25,304128,0.99,119218176,0
73,2,9,9,1,196,0,239,1705984,1,0.2361111111111111,0.25,34816,0.9444444444444444,13647872,0
74,14,79,79,1,144,0,253,1756160,1,0.24920886075949367,0.25,322560,0.9968354430379747,126443520,0
75,2,9,9,1,196,0,255,1806336,0,0.25,0.25,36864,1.0,14450688,0
76,14,84,84,1,144,0,269,1856512,0,0.24776785714285715,0.25,340992,0.9910714285714286,133668864,0
77,2,10,10,1,196,0,271,1906688,1,0.2375,0.25,38912,0.95,15253504,0
78,15,88,88,1,144,0,286,1956864,1,0.24928977272727273,0.25,359424,0.9971590909090909,140894208,0
79,2,10,10,1,196,0,288,2007040,0,0.25,0.25,40960,1.0,16056320,0
80,16,93,93,1,144,0,304,2057216,0,0.24798387096774194,0.25,377856,0.9919354838709677,148119552,0
81,2,11,11,1,196,0,306,2107392,1,0.23863636363636365,0.25,43008,0.9545454545454546,16859136,0
82,17,97,97,1,144,0,323,2157568,1,0.24935567010309279,0.25,396288,0.9974226804123711,155344896,0
83,2,11,11,1,196,0,325,2207744,0,0.25,0.25,45056,1.0,17661952,0
84,17,102,102,1,144,0,342,2257920,0,0.24816176470588236,0.25,414720,0.9926470588235294,162570240,0
85,2,12,12,1,196,0,344,2308096,1,0.23958333333333334,0.25,47104,0.9583333333333334,18464768,0
86,18,106,106,1,144,0,362,2358272,1,0.24941037735849056,0.25,433152,0.9976415094339622,169795584,0
87,4,144,12,12,196,1,366,2408448,0,1.0,1.0,2359296,1.0,924844032,0
88,2,12,12,1,49,0,368,602112,0,0.25,0.25,49152,1.0,4816896,0
89,1,1,1,1,49,0,369,12544,1,0.0625,0.25,1024,0.25,100352,0
90,1,5,5,1,25,0,370,25088,1,0.225,0.25,18432,0.9,1806336,0
91,1,1,1,1,49,0,371,37632,0,0.1875,0.25,3072,0.75,301056,0
92,2,9,9,1,25,0,373,50176,0,0.25,0.25,36864,1.0,3612672,0
93,1,2,2,1,49,0,374,62720,1,0.15625,0.25,5120,0.625,501760,0
94,3,14,14,1,25,0,377,75264,1,0.24107142857142858,0.25,55296,0.9642857142857143,5419008,0
95,1,2,2,1,49,0,378,87808,0,0.21875,0.25,7168,0.875,702464,0
96,3,18,18,1,25,0,381,100352,0,0.25,0.25,73728,1.0,7225344,0
97,1,3,3,1,49,0,382,112896,1,0.1875,0.25,9216,0.75,903168,0
98,4,23,23,1,25,0,386,125440,1,0.24456521739130435,0.25,92160,0.9782608695652174,9031680,0
99,1,3,3,1,49,0,387,137984,0,0.22916666666666666,0.25,11264,0.9166666666666666,1103872,0
100,5,27,27,1,25,0,392,150528,0,0.25,0.25,110592,1.0,10838016,0
101,1,4,4,1,49,0,393,163072,1,0.203125,0.25,13312,0.8125,1304576,0
102,6,32,32,1,25,0,399,175616,1,0.24609375,0.25,129024,0.984375,12644352,0
103,1,4,4,1,49,0,400,188160,0,0.234375,0.25,15360,0.9375,1505280,0
104,6,36,36,1,25,0,406,200704,0,0.25,0.25,147456,1.0,14450688,0
105,1,5,5,1,49,0,407,213248,1,0.2125,0.25,17408,0.85,1705984,0
106,7,41,41,1,25,0,414,225792,1,0.24695121951219512,0.25,165888,0.9878048780487805,16257024,0
107,1,5,5,1,49,0,415,238336,0,0.2375,0.25,19456,0.95,1906688,0
108,8,45,45,1,25,0,423,250880,0,0.25,0.25,184320,1.0,18063360,0
109,1,6,6,1,49,0,424,263424,1,0.21875,0.25,21504,0.875,2107392,0
110,9,50,50,1,25,0,433,275968,1,0.2475,0.25,202752,0.99,19869696,0
111,1,6,6,1,49,0,434,288512,0,0.23958333333333334,0.25,23552,0.9583333333333334,2308096,0
112,9,54,54,1,25,0,443,301056,0,0.25,0.25,221184,1.0,21676032,0
113,2,7,7,1,49,0,445,313600,1,0.22321428571428573,0.25,25600,0.8928571428571429,2508800,0
114,10,59,59,1,25,0,455,326144,1,0.2478813559322034,0.25,239616,0.9915254237288136,23482368,0
115,2,7,7,1,49,0,457,338688,0,0.24107142857142858,0.25,27648,0.9642857142857143,2709504,0
116,11,63,63,1,25,0,468,351232,0,0.25,0.25,258048,1.0,25288704,0
117,2,8,8,1,49,0,470,363776,1,0.2265625,0.25,29696,0.90625,2910208,0
118,12,68,68,1,25,0,482,376320,1,0.24816176470588236,0.25,276480,0.9926470588235294,27095040,0
119,2,8,8,1,49,1,484,388864,0,0.2421875,0.25,31744,0.96875,3110912,0
120,4,64,8,8,1,0,488,8192,0,0.9765625,0.9765625,1024000,1.0,2048000,0
