0,1.0,0.000973741855302664,0.0019124566674699253,0.0224434995,1964.028
1,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
2,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
3,1.0,8.870182878275867e-05,7.504169900872886e-05,0.0224434995,845.999
4,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
5,1.0,0.0001125189190718823,0.00022491859474692709,0.0224434995,1998.940
6,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
7,4.0,0.00011912214486021473,0.0009008778715189053,0.0224434995,1890.660
8,1.0,0.00015201258636470162,0.0006760782424672517,0.0224434995,4447.515
9,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
10,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
11,1.0,8.870182878275867e-05,7.504169900872886e-05,0.0224434995,845.999
12,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
13,1.0,0.0001125189190718823,0.00022491859474692709,0.0224434995,1998.940
14,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
15,4.0,0.00011912214486021473,0.0009008778715189053,0.0224434995,1890.660
16,1.0,0.00015201258636470162,0.0006760782424672517,0.0224434995,4447.515
17,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
18,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
19,1.0,8.870182878275867e-05,7.504169900872886e-05,0.0224434995,845.999
20,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
21,1.0,0.0001125189190718823,0.00022491859474692709,0.0224434995,1998.940
22,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
23,4.0,0.00011912214486021473,0.0009008778715189053,0.0224434995,1890.660
24,1.0,0.00015201258636470162,0.0006760782424672517,0.0224434995,4447.515
25,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
26,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
27,1.0,8.870182878275867e-05,7.504169900872886e-05,0.0224434995,845.999
28,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
29,1.0,0.0001125189190718823,0.00022491859474692709,0.0224434995,1998.940
30,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
31,4.0,0.00011912214486021473,0.0009008778715189053,0.0224434995,1890.660
32,1.0,0.00015201258636470162,0.0006760782424672517,0.0224434995,4447.515
33,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
34,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
35,1.0,8.870182878275867e-05,7.504169900872886e-05,0.0224434995,845.999
36,1.0,0.00011469416261149759,0.0002252178189056416,0.0224434995,1963.638
37,1.0,0.0001125189190718823,0.00022491859474692709,0.0224434995,1998.940
