Chiplet ID,Tile ID,HW Type,SA_size_x,SA_size_y,n_SA,prec,Clock Frequency (Hz)
C2,T3,SA,16,32,2,8, 1e9
C2,T6,SA,32,16,2,8, 1e9
C2,T9,SA,32,16,2,8, 1e9
C2,T11,SA,16,16,2,8, 1e9
C2,T13,SA,16,16,2,8, 1e9
C2,T16,SA,16,16,2,8, 1e9
