Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,prec,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
L149,%1127,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.9/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L150,%1129,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.9/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L151,%1133,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.9/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L152,%1134:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.10/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L153,%1135,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.10/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L154,%1139,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.10/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L155,%1143,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.10/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L156,%1148,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.10/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L157,%1149,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.10/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L158,%1153:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.10/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L159,%1154,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.10/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L160,%1158,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.10/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L161,%1159:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.10/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L162,%1160,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.10/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L163,%1164,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.10/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L164,%1168,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.10/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L165,%1170,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.10/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L166,%1174,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.10/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L167,%1175:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.11/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L168,%1176,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.11/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L169,%1180,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.11/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L170,%1184,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.11/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L171,%1189,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.11/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L172,%1190,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.11/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L173,%1194:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.11/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L174,%1195,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.11/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L175,%1199,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.11/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L176,%1200:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.11/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L177,%1201,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.11/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L178,%1205,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.11/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L179,%1209,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.11/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L180,%1211,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.11/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L181,%1215,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.11/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L182,%1216:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.12/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L183,%1217,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.12/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L184,%1221,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.12/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L185,%1225,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.12/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L186,%1230,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.12/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L187,%1231,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.12/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L188,%1235:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.12/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L189,%1236,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.12/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L190,%1240,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.12/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L191,%1241:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.12/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L192,%1242,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.12/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L193,%1246,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.12/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L194,%1250,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.12/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L195,%1252,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.12/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L196,%1256,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.12/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L197,%1257:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.13/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L198,%1258,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.13/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L199,%1262,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.13/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L200,%1266,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.13/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L201,%1271,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.13/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L202,%1272,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.13/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L203,%1276:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.13/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L204,%1277,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.13/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L205,%1281,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.13/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L206,%1282:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.13/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L207,%1283,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.13/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L208,%1287,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.13/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L209,%1291,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.13/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L210,%1293,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.13/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L211,%1297,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.13/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L212,%1298:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.14/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L213,%1299,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.14/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L214,%1303,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.14/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L215,%1307,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.14/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L216,%1312,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.14/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L217,%1313,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.14/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L218,%1317:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.14/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L219,%1318,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.14/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L220,%1322,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.14/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L221,%1323:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.14/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L222,%1324,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.14/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L223,%1328,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.14/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L224,%1332,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.14/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L225,%1334,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.14/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L226,%1338,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.14/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L227,%1339:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.15/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L228,%1340,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.15/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L229,%1344,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.15/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L230,%1348,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.15/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L231,%1353,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.15/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L232,%1354,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.15/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L233,%1358:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.15/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L234,%1359,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.15/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L235,%1363,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.15/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L236,%1364:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.15/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L237,%1365,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.15/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L238,%1369,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.15/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L239,%1373,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.15/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L240,%1375,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.15/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L241,%1379,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.15/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L242,%1380:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.16/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L243,%1381,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.16/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L244,%1385,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.16/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L245,%1389,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.16/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L246,%1394,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.16/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L247,%1395,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.16/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L248,%1399:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.16/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L249,%1400,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.16/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L250,%1404,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.16/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L251,%1405:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.16/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L252,%1406,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.16/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L253,%1410,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.16/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L254,%1414,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.16/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L255,%1416,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.16/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L256,%1420,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.16/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L257,%1421:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.17/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L258,%1422,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.17/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L259,%1426,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.17/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L260,%1430,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.17/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L261,%1435,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.17/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L262,%1436,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.17/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L263,%1440:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.17/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L264,%1441,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.17/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L265,%1445,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.17/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L266,%1446:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.17/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L267,%1447,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.17/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L268,%1451,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.17/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L269,%1455,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.17/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L270,%1457,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.17/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L271,%1461,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.17/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L272,%1462:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.18/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L273,%1463,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.18/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L274,%1467,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.18/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L275,%1471,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.18/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L276,%1476,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.18/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L277,%1477,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.18/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L278,%1481:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.18/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L279,%1482,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.18/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L280,%1486,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.18/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L281,%1487:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.18/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L282,%1488,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.18/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L283,%1492,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.18/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L284,%1496,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.18/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
